gatename,gate_in_1,gate_in_2,gate_in_3,gate_in_4,gate_in_5,fan_in_1,fan_in_2,fan_in_3,fan_in_4,fan_in_5,in_flipflop_1,in_flipflop_2,in_flipflop_3,in_flipflop_4,in_flipflop_5,out_flipflop_1,out_flipflop_2,out_flipflop_3,out_flipflop_4,out_flipflop_5,in_near_flipflop,out_near_flipflop,in_multiplexer_1,in_multiplexer_2,in_multiplexer_3,in_multiplexer_4,in_multiplexer_5,out_multiplexer_1,out_multiplexer_2,out_multiplexer_3,out_multiplexer_4,out_multiplexer_5,in_near_multiplexer,out_near_multiplexer,in_const_1,in_const_2,in_const_3,in_const_4,in_const_5,out_const_1,out_const_2,out_const_3,out_const_4,out_const_5,inv_1,inv_2,inv_3,inv_4,inv_5,loop_1,loop_2,loop_3,loop_4,loop_5,DPI,DPO,label
U4385,7,13,48,90,172,4,10,20,38,69,0,0,7,7,11,0,0,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,3,3,9,1,0,0,0,0,3,5,0
U4386,7,30,52,98,151,2,9,21,39,52,0,6,5,8,6,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,2,10,0
U4387,3,8,32,60,125,2,5,13,27,53,0,0,6,5,8,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,8,1,0,0,0,0,3,10,0
U4388,7,13,48,90,172,4,10,20,38,68,0,0,7,7,11,0,1,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,3,3,9,1,0,0,0,0,3,4,0
U4389,7,30,48,94,145,2,9,21,39,52,0,6,5,8,6,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,2,5,0
U4390,3,8,32,56,121,2,5,13,27,52,0,0,6,5,8,0,0,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,8,1,0,0,0,0,3,5,0
U4391,12,46,82,149,236,5,15,32,58,87,0,7,7,12,11,0,0,1,2,3,2,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,5,9,1,0,0,0,0,2,5,0
U4392,3,11,24,33,40,1,4,8,12,17,0,2,2,2,2,0,0,8,1,9,2,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,5,0
U4393,8,23,43,101,171,2,10,20,37,63,0,5,2,10,11,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,5,7,9,1,0,0,0,0,2,10,0
U4394,8,20,42,97,161,2,10,20,38,64,0,4,3,10,11,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,5,8,10,1,0,0,0,0,2,5,0
U4395,7,23,37,68,130,2,9,19,30,49,0,5,2,3,8,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,5,9,11,1,0,0,0,0,2,10,0
U4396,4,13,37,63,114,2,6,16,27,49,0,1,7,5,10,0,2,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,2,4,0
U4397,4,13,37,63,108,2,6,16,27,48,0,1,7,5,9,0,2,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,2,4,0
U4398,4,13,37,63,108,2,6,16,27,48,0,1,7,5,9,0,2,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,2,4,0
U4399,4,13,37,63,115,2,6,16,27,49,0,1,7,5,10,0,2,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,2,4,0
U4400,6,18,41,63,103,2,7,15,26,41,0,3,5,6,8,0,0,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,1,5,0
U4401,3,5,20,33,54,2,4,9,18,31,0,0,4,5,2,0,4,4,1,6,3,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,3,4,6,1,0,0,0,2,1,2,0
U4402,6,16,44,88,128,4,9,23,41,61,0,1,7,9,5,1,1,13,2,2,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,6,6,6,12,1,0,0,0,0,2,2,0
U4403,6,15,36,52,75,1,7,14,19,24,0,3,4,1,3,0,1,1,13,2,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,2,3,0
U4404,7,21,47,68,99,2,9,19,26,33,0,3,6,2,4,0,1,1,13,2,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,2,3,0
U4405,5,9,27,44,60,2,5,10,18,25,1,1,2,4,2,0,1,1,13,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,4,5,1,0,0,0,0,1,3,0
U4406,6,16,44,84,124,4,9,23,41,61,0,1,7,9,5,1,1,13,2,3,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,6,6,6,12,1,0,0,0,0,2,2,0
U4407,6,15,32,48,74,1,7,14,20,27,0,3,4,2,4,0,1,1,13,2,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,2,3,0
U4408,7,21,43,64,94,2,9,19,26,33,0,3,6,2,4,0,1,1,13,2,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,2,3,0
U4409,5,9,27,44,60,2,5,10,18,25,1,1,2,4,2,0,1,1,13,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,4,5,1,0,0,0,0,1,3,0
U4410,6,16,44,84,124,4,9,23,41,61,0,1,7,9,5,1,1,13,2,3,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,6,7,7,13,1,0,0,0,0,2,2,0
U4411,6,15,32,48,74,1,7,14,20,27,0,3,4,2,4,0,1,1,13,2,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,0,0,0,0,2,3,0
U4412,7,21,43,64,94,2,9,19,26,33,0,3,6,2,4,0,1,1,13,2,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,0,0,0,0,2,3,0
U4413,5,9,27,44,60,2,5,10,18,25,1,1,2,4,2,0,1,1,13,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,5,6,1,0,0,0,0,1,3,0
U4414,6,16,44,88,132,4,9,23,41,61,0,1,7,9,5,1,1,13,2,2,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,6,7,7,14,1,0,0,0,0,2,2,0
U4415,6,15,36,56,87,1,7,14,20,27,0,3,4,2,4,0,1,1,13,2,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,0,0,0,0,2,3,0
U4416,7,21,47,68,91,2,9,19,25,30,0,3,6,1,3,0,1,1,13,2,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,0,0,0,0,2,3,0
U4417,5,9,27,44,60,2,5,10,18,24,1,1,2,4,2,0,1,1,13,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,5,6,1,0,0,0,0,1,3,0
U4418,7,26,51,81,118,2,9,19,32,43,0,6,2,7,2,0,1,4,6,47,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,3,4,8,8,1,0,0,0,0,2,5,0
U4419,7,26,51,81,122,2,9,19,32,44,0,6,2,7,3,0,1,4,6,47,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,3,4,8,8,1,0,0,0,0,2,5,0
U4420,7,23,42,73,109,2,9,19,33,45,0,5,3,7,3,0,1,4,6,47,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,3,4,8,8,1,0,0,0,0,2,3,0
U4421,5,10,21,53,93,2,7,14,29,45,0,1,2,8,7,0,4,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,12,1,0,0,0,0,2,4,0
U4422,5,10,21,53,101,2,7,14,29,46,0,1,2,8,9,0,4,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,11,1,0,0,0,0,2,2,0
U4423,5,10,21,52,98,2,7,14,30,49,0,1,2,9,10,0,4,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,11,1,0,0,0,0,2,3,0
U4424,5,10,21,53,89,2,7,14,29,45,0,1,2,8,7,0,4,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,12,1,0,0,0,0,2,3,0
U4425,5,10,21,53,97,2,7,14,29,46,0,1,2,8,9,0,4,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,11,1,0,0,0,0,2,4,0
U4426,5,10,21,52,94,2,7,14,30,49,0,1,2,9,10,0,4,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,11,1,0,0,0,0,2,2,0
U4427,5,10,21,53,89,2,7,14,29,45,0,1,2,8,7,0,4,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,12,1,0,0,0,0,2,2,0
U4428,5,10,21,53,97,2,7,14,29,46,0,1,2,8,9,0,4,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,11,1,0,0,0,0,2,3,0
U4429,5,10,21,52,94,2,7,14,30,49,0,1,2,9,10,0,4,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,11,1,0,0,0,0,2,4,0
U4430,5,10,21,52,94,2,7,14,28,45,0,1,2,8,7,0,4,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,12,1,0,0,0,0,2,4,0
U4431,5,10,21,53,101,2,7,14,28,46,0,1,2,8,9,0,4,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,11,1,0,0,0,0,2,2,0
U4432,5,10,21,52,98,2,7,14,29,49,0,1,2,9,10,0,4,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,4,8,11,1,0,0,0,0,2,3,0
U4433,7,16,36,73,151,3,10,22,38,62,0,0,3,8,9,0,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,8,9,11,1,0,0,0,0,3,5,0
U4434,8,17,41,91,157,2,10,19,35,58,0,3,3,9,11,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,5,6,8,8,1,0,0,0,0,2,10,0
U4435,7,16,36,68,141,3,10,22,38,61,0,0,3,8,9,0,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,8,9,10,1,0,0,0,0,3,10,0
U4436,8,17,37,85,144,2,10,19,34,57,0,3,3,9,11,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,5,6,7,7,1,0,0,0,0,2,10,0
U4437,7,14,33,65,114,3,10,21,37,54,0,0,3,8,3,0,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,7,10,11,1,0,0,0,0,3,5,0
U4438,7,17,35,62,121,2,9,18,27,45,0,3,3,3,8,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,6,7,8,1,0,0,0,0,2,10,0
U4439,7,23,53,98,184,3,10,28,46,73,0,0,8,4,15,0,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,7,9,11,1,0,0,0,0,3,10,0
U4440,8,17,37,88,149,2,10,19,34,57,0,3,3,9,11,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,5,6,7,9,1,0,0,0,0,2,10,0
U4441,7,23,53,102,184,3,10,28,46,73,0,0,8,4,15,0,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,7,9,11,1,0,0,0,0,3,5,0
U4442,8,17,41,93,155,2,10,19,35,58,0,3,3,9,11,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,5,6,8,10,1,0,0,0,0,2,10,0
U4443,7,21,51,93,146,3,10,27,45,65,0,0,8,4,8,0,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,6,10,13,1,0,0,0,0,3,10,0
U4444,7,17,35,65,120,2,9,18,28,46,0,3,3,3,8,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,6,8,11,1,0,0,0,0,2,10,0
U4445,5,13,30,51,119,3,8,18,31,50,0,0,5,2,11,0,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,5,7,10,1,0,0,0,0,3,10,0
U4446,8,23,43,98,161,2,10,20,37,61,0,5,2,9,10,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,5,8,8,1,0,0,0,0,2,10,0
U4447,5,13,30,51,118,3,8,18,31,49,0,0,5,2,11,0,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,5,7,9,1,0,0,0,0,3,5,0
U4448,8,23,43,101,172,2,10,20,37,63,0,5,2,10,11,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,5,7,7,1,0,0,0,0,2,10,0
U4449,5,12,30,51,109,3,8,18,31,48,0,0,5,2,9,0,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,6,8,11,1,0,0,0,0,3,10,0
U4450,8,23,43,88,143,2,10,20,35,56,0,5,2,7,10,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,5,8,8,1,0,0,0,0,2,10,0
U4451,6,36,84,150,218,4,10,31,54,80,0,0,21,4,11,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3,4,4,4,7,1,0,0,0,0,3,10,0
U4452,21,51,99,176,261,4,19,35,66,92,0,12,3,16,8,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,4,11,13,1,0,0,0,0,2,10,0
U4453,18,48,78,134,203,3,15,29,52,75,0,12,4,8,9,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1,0,0,0,0,2,10,0
U4454,6,36,84,150,214,4,10,31,53,77,0,0,21,3,10,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3,4,4,4,7,1,0,0,0,0,3,10,0
U4455,21,51,99,176,261,4,19,35,66,92,0,12,3,16,8,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,4,11,13,1,0,0,0,0,2,10,0
U4456,18,48,78,130,191,3,15,28,49,68,0,12,3,7,8,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1,0,0,0,0,2,10,0
U4457,6,36,84,150,214,4,10,31,54,78,0,0,21,4,9,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3,4,4,4,7,1,0,0,0,0,3,10,0
U4458,21,51,99,172,249,4,19,35,65,89,0,12,3,15,7,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,4,11,13,1,0,0,0,0,2,10,0
U4459,18,48,78,130,189,3,15,29,50,69,0,12,4,6,7,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1,0,0,0,0,2,10,0
U4460,6,36,84,142,202,4,10,31,53,77,0,0,21,3,9,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3,4,4,4,7,1,0,0,0,0,3,10,0
U4461,21,51,95,156,219,4,19,33,60,80,0,12,1,13,5,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,4,11,12,1,0,0,0,0,2,10,0
U4462,18,48,74,122,181,3,15,28,49,69,0,12,3,6,7,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1,0,0,0,0,2,10,0
U4463,7,25,73,194,346,4,10,32,80,135,0,0,5,19,30,0,3,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,5,8,14,1,0,0,0,3,3,2,0
U4464,5,21,72,189,293,2,7,27,71,123,0,0,6,25,24,0,0,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,8,1,0,0,0,0,3,3,0
U4465,17,58,157,238,352,4,20,56,95,137,0,4,20,20,28,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,6,11,1,0,0,0,0,2,4,0
U4466,8,34,94,230,360,4,11,35,86,146,0,2,8,21,20,0,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,6,11,1,0,0,0,3,2,4,0
U4467,10,37,133,227,354,2,12,47,89,142,0,0,16,20,28,0,0,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,4,6,13,1,0,0,0,0,3,5,0
U4468,14,45,96,194,285,4,17,40,80,119,0,4,9,17,25,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,7,13,1,0,0,0,0,2,10,0
U4469,7,25,73,198,350,4,10,32,80,135,0,0,5,19,30,0,3,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,5,8,14,1,0,0,0,3,3,3,0
U4470,5,21,72,189,293,2,7,27,71,123,0,0,6,25,24,0,0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,8,1,0,0,0,0,3,4,0
U4471,17,58,157,238,352,4,20,56,95,137,0,4,20,20,28,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,6,11,1,0,0,0,0,2,5,0
U4472,10,38,135,251,409,4,13,49,97,159,0,0,17,23,30,0,3,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,5,6,13,1,0,0,0,3,3,10,0
U4473,5,18,59,128,249,2,7,24,55,108,0,0,6,14,21,0,0,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,5,9,1,0,0,0,0,3,10,0
U4474,14,45,96,194,285,4,17,40,80,119,0,4,9,17,25,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,7,13,1,0,0,0,0,2,10,0
U4475,7,25,73,198,350,4,10,32,80,135,0,0,5,19,30,0,3,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,5,8,14,1,0,0,0,3,3,3,0
U4476,5,21,72,189,293,2,7,27,71,123,0,0,6,25,24,0,0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,8,1,0,0,0,0,3,4,0
U4477,17,58,157,238,356,4,20,56,95,137,0,4,20,20,28,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,6,11,1,0,0,0,0,2,5,0
U4478,10,38,135,251,413,4,13,49,97,159,0,0,17,23,30,0,3,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,5,6,13,1,0,0,0,3,3,10,0
U4479,5,18,59,128,249,2,7,24,55,108,0,0,6,14,21,0,0,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,5,9,1,0,0,0,0,3,10,0
U4480,14,45,96,194,284,4,17,40,80,119,0,4,9,17,25,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,7,13,1,0,0,0,0,2,10,0
U4481,7,25,73,194,339,4,11,33,80,133,0,0,5,18,29,0,3,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,6,9,15,1,0,0,0,3,3,10,0
U4482,5,21,72,189,293,2,7,27,71,123,0,0,6,25,24,0,0,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,8,1,0,0,0,0,3,10,0
U4483,17,58,157,238,352,4,20,56,95,136,0,4,20,20,27,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,6,11,1,0,0,0,0,2,10,0
U4484,7,13,47,87,179,4,10,20,37,69,0,0,7,7,12,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,3,3,9,1,0,0,0,0,3,5,0
U4485,7,30,52,102,163,2,9,21,40,56,0,6,5,9,7,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,2,10,0
U4486,3,8,32,60,129,2,5,13,27,54,0,0,6,5,9,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,8,1,0,0,0,0,3,10,0
U4487,7,13,47,85,165,4,10,20,37,67,0,0,7,7,10,0,0,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,3,4,10,1,0,0,0,0,3,4,0
U4488,7,30,52,98,151,2,9,21,39,53,0,6,5,8,6,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,2,5,0
U4489,3,8,32,60,125,2,5,13,27,53,0,0,6,5,8,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,8,1,0,0,0,0,3,5,0
U4490,7,13,47,87,179,4,10,20,37,69,0,0,7,7,12,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,3,3,9,1,0,0,0,0,3,5,0
U4491,7,30,52,98,159,2,9,21,40,54,0,6,5,9,7,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,2,10,0
U4492,3,8,32,60,125,2,5,13,27,54,0,0,6,5,9,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,8,1,0,0,0,0,3,10,0
U4493,7,13,47,85,165,4,10,20,37,67,0,0,7,7,10,0,0,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,3,4,10,1,0,0,0,0,3,4,0
U4494,7,30,52,98,151,2,9,21,39,51,0,6,5,8,6,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,2,5,0
U4495,3,8,32,60,125,2,5,13,27,53,0,0,6,5,8,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,8,1,0,0,0,0,3,5,0
U4496,12,45,79,150,241,5,15,31,57,89,0,7,7,12,11,0,0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,5,10,1,0,0,0,0,2,5,0
U4497,12,45,77,132,207,5,15,31,54,82,0,7,7,9,9,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,6,11,1,0,0,0,0,2,4,0
U4498,12,45,73,128,205,5,15,30,53,82,0,7,6,9,9,0,0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,6,11,1,0,0,0,0,2,5,0
U4499,2,7,9,17,44,1,3,6,10,19,0,1,2,2,7,0,0,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,4,0
